GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0100000US,,United States,,32712N,Refractory manufacturing,,2008,9166,1,456503,146309,2,58750,14769,10403,62386,6612,13922,284515,1432223,2,1182315,97456,14268,91153,1,684303,47031,1,,,2989375,1,2845641,,143735,,,,1625272,2,635355,5,227044,5,68501,2,339810,6,452915,183622,61318,207975,58975,3,6788,52186,1235,1633,49318,69506,1,22332,4,11223,11108,218020,9,10638,1132,819,2732,3215,33654,17478,1021,23127,9704,114500
0100000US,,United States,,3272,Glass and glass product manufacturing,,2009,80784,1,3803781,1344163,1,581858,68339,91485,602480,63486,129239,2631974,9095566,1,6879468,377038,122227,1006343,1,11254789,710490,1,,,20402685,1,19840492,1638885,562193,,,,11043235,1,2504593,1,1425682,1,252305,5,826606,2,2806571,1639724,299030,867817,789554,3,59581,729972,8309,11385,710278,1067455,1,201315,2,125040,76275,2180040,2,111826,9145,4577,18260,29098,342198,133482,15808,92848,114691,1308108
0100000US,,United States,,3272,Glass and glass product manufacturing,,2008,94174,1,4260885,1471937,1,576153,151110,125185,619488,74256,152055,2987019,10690855,1,8040960,371959,143181,1362196,1,12361152,772560,1,,,23355160,1,22777653,1656328,577507,,,,12641229,1,2834995,1,1645297,1,285101,3,904597,1,2830788,1667486,282143,881159,1210557,2,68175,1142382,11092,21377,1109913,1073348,1,193770,1,119551,74219,2357530,4,142019,10495,5076,17671,28638,331430,113340,14290,90609,113149,1490813
0100000US,,United States,,32721,Glass and glass product manufacturing,,2009,80784,1,3803781,1344163,1,581858,68339,91485,602480,63486,129239,2631974,9095566,1,6879468,377038,122227,1006343,1,11254789,710490,1,,,20402685,1,19840492,1638885,562193,,,,11043235,1,2504593,1,1425682,1,252305,5,826606,2,2806571,1639724,299030,867817,789554,3,59581,729972,8309,11385,710278,1067455,1,201315,2,125040,76275,2180040,2,111826,9145,4577,18260,29098,342198,133482,15808,92848,114691,1308108
0100000US,,United States,,32721,Glass and glass product manufacturing,,2008,94174,1,4260885,1471937,1,576153,151110,125185,619488,74256,152055,2987019,10690855,1,8040960,371959,143181,1362196,1,12361152,772560,1,,,23355160,1,22777653,1656328,577507,,,,12641229,1,2834995,1,1645297,1,285101,3,904597,1,2830788,1667486,282143,881159,1210557,2,68175,1142382,11092,21377,1109913,1073348,1,193770,1,119551,74219,2357530,4,142019,10495,5076,17671,28638,331430,113340,14290,90609,113149,1490813
0100000US,,United States,,327211,Flat glass manufacturing,,2009,8706,1,420485,135828,1,51591,2736,15036,66465,6829,14284,292787,1350876,1,849214,50547,12144,319180,1,1789991,119791,1,,,2584128,1,,,,,,,1173217,1,391324,1,259189,1,32276,1,99859,1,452507,313000,38500,101007,114252,1,1930,112322,2263,577,109482,185410,1,9902,1,6132,3770,338063,1,16604,722,388,4167,3738,41104,29069,1323,11020,21517,208411
0100000US,,United States,,327211,Flat glass manufacturing,,2008,10066,1,485525,168259,1,54289,18002,21045,74922,8084,17099,347544,1752386,1,1039357,76158,13216,486476,1,1940847,137179,1,,,3478775,1,3374854,445557,103921,,,,1746010,1,463752,1,322462,1,39523,1,101767,1,437563,306975,35393,95195,263926,1,8225,255701,1352,3464,250885,176707,1,12732,1,6598,6135,432057,1,20677,907,,,6195,54595,42730,1701,11737,22995,266333
0100000US,,United States,,327212,Other pressed and blown glass and glassware manufacturing,,2009,16908,1,775318,299238,2,124141,19475,17229,138394,13839,28080,549810,1519440,4,960059,134160,22269,252171,3,2597122,150781,2,,,3825383,2,3645402,472893,179981,,,,2195927,2,589589,4,358617,3,92435,13,138536,3,683948,429272,117585,137091,126515,11,18132,108382,297,1194,106891,264354,1,45005,3,26130,18875,445745,4,20483,1942,968,5169,5501,42091,38997,2614,24443,20141,283397
0100000US,,United States,,327212,Other pressed and blown glass and glassware manufacturing,,2008,20371,1,948373,298521,1,116755,30140,19237,132389,16642,34458,709514,1960935,1,1337851,101264,33185,311090,1,3162244,177544,1,,,4384799,1,4234131,,150668,133133,,,2331163,1,664186,1,428791,2,91653,6,143743,3,766365,500674,104184,161507,323535,3,14906,308628,,,303955,276335,1,43628,1,25710,17918,533820,5,38351,2066,1364,5475,5191,44196,33618,2663,19249,21432,360214
0100000US,,United States,,327213,Glass container manufacturing,,2009,14364,1,849099,362679,1,185484,27761,12817,136616,12335,25631,683825,2066672,1,1433899,6799,11718,384045,1,3989850,230211,1,,,5178825,1,,,,,,,3097471,1,640195,1,506207,1,3699,2,130289,1,662725,529856,4669,128201,270136,1,13023,257113,225,1400,255488,247176,1,43357,1,17396,25961,396886,1,4357,1473,320,1119,2771,159470,13243,1129,7408,24874,180722
0100000US,,United States,,327213,Glass container manufacturing,,2008,14472,1,830749,355913,1,172378,34197,22595,126743,12662,25647,688119,2168465,1,1405310,11944,7061,503105,1,4093961,241045,1,,,5112492,1,5088535,,23957,,,,2972726,1,645502,1,517291,1,3159,8,125052,1,606786,487609,3372,115805,247697,2,10572,237125,,,236027,223893,1,42418,1,15226,27192,366942,3,2678,2076,,,2802,140237,12183,57,6491,24836,175140
0100000US,,United States,,327215,Glass product manufacturing made of purchased glass,,2009,40805,3,1758879,546419,3,220643,18367,46403,261005,30483,61244,1105552,4158578,2,3636296,185532,76096,50946,11,2877826,209707,2,,,8814349,2,8508657,809570,305693,,,,4576620,3,883486,3,301669,2,123895,2,457922,4,1007391,367597,138276,501518,278651,5,26496,252155,5524,8213,238417,370515,1,103051,4,75382,27669,999346,5,70382,5008,2900,7805,17088,99533,52173,10742,49978,48160,635577
0100000US,,United States,,327215,Glass product manufacturing made of purchased glass,,2008,49265,1,1996238,649243,1,232731,68771,62307,285434,36868,74852,1241844,4809070,1,4258442,182593,89719,61525,2,3164101,216791,1,,,10379094,1,10080133,929085,298961,,,,5591330,1,1061554,1,376753,2,150767,4,534035,1,1020074,372228,139194,508652,375400,5,34472,340928,8535,13348,319046,396413,1,94991,2,72017,22974,1024711,8,80313,5446,2999,8278,14450,92403,24809,9868,53132,43886,689126
0100000US,,United States,,3273,Cement and concrete product manufacturing,,2009,170014,1,7259522,2037096,1,818971,72639,139075,1006411,129730,260678,4935121,19068257,2,15777645,1164055,443741,856213,1,12136429,826602,2,,,41392533,2,39551835,329056,1840699,,,,21642137,2,3803227,2,1803768,2,391174,4,1608285,2,4825094,2300379,556956,1967759,2018312,2,197366,1820947,177620,54006,1589321,2498720,1,550406,2,252988,297417,4899029,2,150642,30362,14895,22022,93099,697748,133622,91658,318562,412238,2934183
0100000US,,United States,,3273,Cement and concrete product manufacturing,,2008,212105,1,9043824,2672261,1,893656,277070,184428,1317108,160554,331644,6212110,27718193,1,22585028,1900904,659010,1424476,1,17492979,1148775,2,337656,,57292439,1,54322371,380757,2970068,,,,29484301,1,5165492,1,2477729,1,625953,1,2061811,1,5126662,2544876,603618,1978167,3127457,2,465674,2661784,340294,90363,2231126,2680777,2,616938,2,270013,346925,5876762,2,201897,34535,16371,25046,89820,825632,143904,118540,451023,396982,3573012
0100000US,,United States,,32731,Cement manufacturing,,2009,14571,2,882600,309875,2,138117,19176,27803,124779,10916,21589,604633,2179959,4,853125,148394,107809,522394,1,8685211,548237,1,,,5946329,2,5768300,159641,178029,,,,3556305,2,1317976,2,274224,4,286445,2,757307,3,1755284,379805,387391,988088,1084177,1,39348,1044829,14019,14955,1015855,884285,1,32558,7,7177,25381,757481,2,23703,9048,1044,4168,8422,210673,15995,3449,64005,118534,298442
0100000US,,United States,,32731,Cement manufacturing,,2008,18155,1,1107991,362629,1,139282,34970,36784,151594,13690,29203,776130,3891817,1,1745349,300070,177862,869103,1,12472393,799432,1,334272,5444,9250547,1,8911352,156160,339194,,,,5360368,1,1870703,1,401323,1,416905,1,1052475,1,1778275,425949,381778,970548,1281166,1,129333,1151833,16368,10436,1125029,964421,1,45726,2,11445,34281,861050,2,13515,11670,5330,3176,8427,253929,15646,7806,86491,106671,348388
0100000US,,United States,,327310,Cement manufacturing,,2009,14571,2,882600,309875,2,138117,19176,27803,124779,10916,21589,604633,2179959,4,853125,148394,107809,522394,1,8685211,548237,1,,,5946329,2,5768300,159641,178029,,,,3556305,2,1317976,2,274224,4,286445,2,757307,3,1755284,379805,387391,988088,1084177,1,39348,1044829,14019,14955,1015855,884285,1,32558,7,7177,25381,757481,2,23703,9048,1044,4168,8422,210673,15995,3449,64005,118534,298442
0100000US,,United States,,327310,Cement manufacturing,,2008,18155,1,1107991,362629,1,139282,34970,36784,151594,13690,29203,776130,3891817,1,1745349,300070,177862,869103,1,12472393,799432,1,334272,5444,9250547,1,8911352,156160,339194,,,,5360368,1,1870703,1,401323,1,416905,1,1052475,1,1778275,425949,381778,970548,1281166,1,129333,1151833,16368,10436,1125029,964421,1,45726,2,11445,34281,861050,2,13515,11670,5330,3176,8427,253929,15646,7806,86491,106671,348388
0100000US,,United States,,32732,Ready-mix concrete manufacturing,,2009,80584,2,3318088,917179,2,368779,27526,58283,462591,65148,129908,2532279,10305945,3,9657712,235592,76753,210474,4,1549187,125414,4,,,19942048,3,19469728,116060,472319,,,,9561702,3,728395,5,289006,7,32126,11,407263,7,825686,347982,48150,429553,460777,7,64441,396336,116782,15337,264217,899924,2,266511,5,116234,150277,1823270,3,23446,11646,8371,9555,46865,254774,52110,25971,69574,164259,1156699
0100000US,,United States,,32732,Ready-mix concrete manufacturing,,2008,97883,1,4030391,1200360,1,392477,130174,71105,606604,78295,157510,3048861,15298714,1,14158046,432010,137680,382854,2,2801141,188124,11,,199,27968260,1,27088534,161386,879726,628816,,,12646992,2,935803,3,430706,6,65668,3,439429,4,947994,410791,69589,467614,922151,4,152878,769273,245514,42713,481046,1008697,5,278854,3,121105,157749,2203129,4,37590,13243,6486,13084,47089,292378,58441,31396,85143,174165,1444115
0100000US,,United States,,327320,Ready-mix concrete manufacturing,,2009,80584,2,3318088,917179,2,368779,27526,58283,462591,65148,129908,2532279,10305945,3,9657712,235592,76753,210474,4,1549187,125414,4,,,19942048,3,19469728,116060,472319,,,,9561702,3,728395,5,289006,7,32126,11,407263,7,825686,347982,48150,429553,460777,7,64441,396336,116782,15337,264217,899924,2,266511,5,116234,150277,1823270,3,23446,11646,8371,9555,46865,254774,52110,25971,69574,164259,1156699
0100000US,,United States,,327320,Ready-mix concrete manufacturing,,2008,97883,1,4030391,1200360,1,392477,130174,71105,606604,78295,157510,3048861,15298714,1,14158046,432010,137680,382854,2,2801141,188124,11,,199,27968260,1,27088534,161386,879726,628816,,,12646992,2,935803,3,430706,6,65668,3,439429,4,947994,410791,69589,467614,922151,4,152878,769273,245514,42713,481046,1008697,5,278854,3,121105,157749,2203129,4,37590,13243,6486,13084,47089,292378,58441,31396,85143,174165,1444115
0100000US,,United States,,32733,"Concrete pipe, brick, and block manufacturing",,2009,26111,3,1102651,298492,3,120596,8352,19978,149566,17531,35425,630027,3068666,9,2351759,537652,56864,54818,6,834908,67573,9,,,6558255,3,5866179,11049,692076,,,,3264506,6,948685,4,733414,4,18881,9,196389,5,1201464,937337,29431,234696,197785,7,28178,169607,19537,13680,136389,376514,3,87482,4,44006,43476,820623,4,34491,4005,1071,4143,14217,107903,18545,39981,43607,56778,495882
0100000US,,United States,,32733,"Concrete pipe, brick, and block manufacturing",,2008,31902,2,1329030,367016,2,123838,35169,23607,184402,21065,43924,777505,3710033,3,2738955,776220,51222,73407,3,955336,70229,2,,3057,7662293,3,6604760,14211,1057534,1030962,,,3928059,5,1252452,1,980900,2,30855,4,240697,2,1307756,1014806,33600,259349,441416,5,83225,358190,31918,16082,310190,323390,2,78793,3,43746,35047,836439,4,42080,3305,1150,3121,13337,118940,19032,49648,38248,50122,497455
0100000US,,United States,,32733M,"Concrete pipe, brick, and block manufacturing",,2009,26111,3,1102651,298492,3,120596,8352,19978,149566,17531,35425,630027,3068666,9,2351759,537652,56864,54818,6,834908,67573,9,,,6558255,3,5866179,11049,692076,,,,3264506,6,948685,4,733414,4,18881,9,196389,5,1201464,937337,29431,234696,197785,7,28178,169607,19537,13680,136389,376514,3,87482,4,44006,43476,820623,4,34491,4005,1071,4143,14217,107903,18545,39981,43607,56778,495882
0100000US,,United States,,32733M,"Concrete pipe, brick, and block manufacturing",,2008,31902,2,1329030,367016,2,123838,35169,23607,184402,21065,43924,777505,3710033,3,2738955,776220,51222,73407,3,955336,70229,2,,3057,7662293,3,6604760,14211,1057534,1030962,,,3928059,5,1252452,1,980900,2,30855,4,240697,2,1307756,1014806,33600,259349,441416,5,83225,358190,31918,16082,310190,323390,2,78793,3,43746,35047,836439,4,42080,3305,1150,3121,13337,118940,19032,49648,38248,50122,497455
0100000US,,United States,,32739,Other concrete product manufacturing,,2009,48748,2,1956184,511549,2,191479,17585,33011,269475,36136,73756,1168182,3513687,1,2915050,242417,202316,68527,9,1067122,85378,9,,,8945902,1,8447627,42306,498274,,,,5259624,2,808171,3,507124,3,53721,22,247326,3,1042660,635254,91984,315421,275573,3,65399,210174,27282,10033,172860,337997,2,163855,3,85572,78283,1497655,3,69002,5662,4409,4156,23595,124398,46972,22257,141377,72666,983161
0100000US,,United States,,32739,Other concrete product manufacturing,,2008,64165,1,2576412,742256,1,238058,76758,52932,374507,47504,101007,1609614,4817629,1,3942678,392603,292245,99112,6,1264110,90991,1,,,12411339,1,11717725,48999,693614,,,,7548883,1,1106535,1,664799,1,112525,1,329210,2,1092638,693331,118651,280656,482724,3,100237,382487,46494,21132,314861,384269,1,213565,5,93717,119848,1976144,3,108713,6316,3404,5664,20968,160385,50785,29690,241140,66025,1283054
0100000US,,United States,,327390,Other concrete product manufacturing,,2009,48748,2,1956184,511549,2,191479,17585,33011,269475,36136,73756,1168182,3513687,1,2915050,242417,202316,68527,9,1067122,85378,9,,,8945902,1,8447627,42306,498274,,,,5259624,2,808171,3,507124,3,53721,22,247326,3,1042660,635254,91984,315421,275573,3,65399,210174,27282,10033,172860,337997,2,163855,3,85572,78283,1497655,3,69002,5662,4409,4156,23595,124398,46972,22257,141377,72666,983161
0100000US,,United States,,327390,Other concrete product manufacturing,,2008,64165,1,2576412,742256,1,238058,76758,52932,374507,47504,101007,1609614,4817629,1,3942678,392603,292245,99112,6,1264110,90991,1,,,12411339,1,11717725,48999,693614,,,,7548883,1,1106535,1,664799,1,112525,1,329210,2,1092638,693331,118651,280656,482724,3,100237,382487,46494,21132,314861,384269,1,213565,5,93717,119848,1976144,3,108713,6316,3404,5664,20968,160385,50785,29690,241140,66025,1283054
0100000US,,United States,,3274,Lime and gypsum product manufacturing,,2009,12743,1,646472,205808,1,82887,14345,9248,99328,10256,20127,461575,2766245,1,1714953,151837,86005,616775,1,3064195,196674,1,,,5259872,1,,109609,,,,,2489411,1,436586,1,146004,1,20433,1,270149,1,488139,151982,17811,318345,220486,1,42548,177938,1143,485,176310,398067,1,52988,1,11447,41542,318794,1,5971,2345,424,1870,4940,64099,13241,737,14326,44175,166665
0100000US,,United States,,3274,Lime and gypsum product manufacturing,,2008,15385,1,826389,264320,1,100697,27427,19723,116473,12300,26958,607296,3804296,1,2342495,183887,95542,925857,1,3823093,256516,1,,,6568487,1,6325066,170078,243422,224099,,19322,2760873,1,507754,1,157842,1,18842,2,331070,1,501823,160221,20583,321019,369541,3,46673,322868,3611,2050,317207,395366,1,61070,1,15502,45568,383980,2,4831,2820,416,1852,4981,77067,16873,1410,16575,47931,209224
0100000US,,United States,,32741,Lime manufacturing,,2009,4239,1,228483,67947,1,28786,680,3386,35094,3514,6941,172379,767342,4,294319,1353,73013,307696,1,1721189,90961,1,,,1844653,1,,46486,,,,,1078833,3,193694,1,68338,1,4711,1,120645,1,206210,65997,5185,135028,106544,1,10101,96443,833,330,95280,163492,1,25293,1,4257,21036,102250,1,3559,712,63,115,2033,34297,4165,461,7690,15785,33370
0100000US,,United States,,32741,Lime manufacturing,,2008,4396,1,245134,85124,1,33743,8562,7226,35592,3545,7717,188146,899307,1,362940,7785,68209,360799,1,1711506,99574,1,,,1924691,1,1897542,66772,27149,7981,,19168,1035533,1,203232,1,65354,1,4714,1,133164,2,170498,51947,7655,110896,228355,5,25467,202888,2619,1191,199079,141507,1,23826,1,3838,19988,113865,4,972,881,62,160,1929,38930,4999,710,11209,19747,34265
0100000US,,United States,,327410,Lime manufacturing,,2009,4239,1,228483,67947,1,28786,680,3386,35094,3514,6941,172379,767342,4,294319,1353,73013,307696,1,1721189,90961,1,,,1844653,1,,46486,,,,,1078833,3,193694,1,68338,1,4711,1,120645,1,206210,65997,5185,135028,106544,1,10101,96443,833,330,95280,163492,1,25293,1,4257,21036,102250,1,3559,712,63,115,2033,34297,4165,461,7690,15785,33370
0100000US,,United States,,327410,Lime manufacturing,,2008,4396,1,245134,85124,1,33743,8562,7226,35592,3545,7717,188146,899307,1,362940,7785,68209,360799,1,1711506,99574,1,,,1924691,1,1897542,66772,27149,7981,,19168,1035533,1,203232,1,65354,1,4714,1,133164,2,170498,51947,7655,110896,228355,5,25467,202888,2619,1191,199079,141507,1,23826,1,3838,19988,113865,4,972,881,62,160,1929,38930,4999,710,11209,19747,34265
0100000US,,United States,,32742,Gypsum product manufacturing,,2009,8504,1,417989,137861,1,54101,13665,5862,64233,6742,13186,289196,1998903,1,1420634,150484,12992,309080,1,1343007,105713,1,,,3415219,1,3229992,63123,185227,,,,1410578,1,242892,1,77666,1,15722,1,149504,1,281928,85985,12626,183317,113941,1,32447,81494,310,155,81029,234575,1,27695,3,7190,20506,216544,1,2412,1633,361,1755,2908,29802,9076,276,6636,28390,133294
0100000US,,United States,,32742,Gypsum product manufacturing,,2008,10989,1,581255,179196,1,66953,18865,12497,80881,8755,19241,419150,2904989,1,1979555,176102,27333,565058,1,2111587,156942,1,,,4643796,1,4427523,103305,216273,216118,,154,1725340,1,304523,1,92488,1,14128,3,197906,1,331325,108274,12928,210123,141186,2,21206,119980,993,859,118128,253859,1,37244,2,11664,25580,270115,3,3860,1938,354,1692,3052,38137,11874,700,5367,28184,174959
0100000US,,United States,,327420,Gypsum product manufacturing,,2009,8504,1,417989,137861,1,54101,13665,5862,64233,6742,13186,289196,1998903,1,1420634,150484,12992,309080,1,1343007,105713,1,,,3415219,1,3229992,63123,185227,,,,1410578,1,242892,1,77666,1,15722,1,149504,1,281928,85985,12626,183317,113941,1,32447,81494,310,155,81029,234575,1,27695,3,7190,20506,216544,1,2412,1633,361,1755,2908,29802,9076,276,6636,28390,133294
0100000US,,United States,,327420,Gypsum product manufacturing,,2008,10989,1,581255,179196,1,66953,18865,12497,80881,8755,19241,419150,2904989,1,1979555,176102,27333,565058,1,2111587,156942,1,,,4643796,1,4427523,103305,216273,216118,,154,1725340,1,304523,1,92488,1,14128,3,197906,1,331325,108274,12928,210123,141186,2,21206,119980,993,859,118128,253859,1,37244,2,11664,25580,270115,3,3860,1938,354,1692,3052,38137,11874,700,5367,28184,174959
0100000US,,United States,,3279,Other nonmetallic mineral product manufacturing,,2009,64909,2,2922042,816884,2,322547,42248,56060,396030,47142,93151,1812198,6757227,1,5281841,435474,164794,443141,1,6541256,431979,2,,,17181539,1,16418419,833845,763121,,,,10329138,1,2096792,1,890731,2,287248,2,918813,2,2311031,972047,301346,1037638,548636,3,92823,455813,25706,18145,411962,678934,1,205561,3,141251,64310,1808606,3,59569,11723,6590,16696,32756,213738,111426,41094,93308,100695,1121012
0100000US,,United States,,3279,Other nonmetallic mineral product manufacturing,,2008,76761,1,3447831,965266,1,329032,92776,75555,467904,55692,117540,2166365,7938795,1,6147653,515267,212002,594252,2,7275543,469621,1,,,20309582,1,19417578,747563,892004,,,,12410866,1,2341148,4,990094,2,280531,11,1070523,8,2166872,947468,342702,876702,766417,5,127508,638909,34077,24470,580362,673930,1,206954,2,136669,70285,2022775,3,80420,13660,6463,14174,30580,199298,129977,52112,104113,101870,1290111
0100000US,,United States,,32791,Abrasive product manufacturing,,2009,11306,3,576018,182475,2,75210,11827,13230,82208,7856,15071,274533,1049532,3,808591,143020,16461,29833,2,891999,51627,2,,,3561245,2,3329393,97151,231852,,,,2484971,3,496421,3,190874,7,131399,3,174147,4,562475,200712,143544,218219,91819,1,13417,78402,383,3481,74538,102119,2,23367,5,18338,5029,346147,5,4975,3938,2844,5206,5576,35590,16309,5768,32533,10304,223105
0100000US,,United States,,32791,Abrasive product manufacturing,,2008,13715,1,683452,222240,2,77772,23224,27409,93836,9325,19229,324115,1408041,1,1133080,164626,23175,35254,1,733643,51906,1,,,4484101,1,4223032,98854,261068,236500,,,3094020,1,538754,1,200280,1,151723,2,186752,1,499261,175882,169051,154327,150262,4,44055,106207,777,9250,96180,105112,1,26055,2,20539,5516,387050,5,12198,4933,3107,4093,6192,23087,19913,8258,42883,12561,249824
0100000US,,United States,,327910,Abrasive product manufacturing,,2009,11306,3,576018,182475,2,75210,11827,13230,82208,7856,15071,274533,1049532,3,808591,143020,16461,29833,2,891999,51627,2,,,3561245,2,3329393,97151,231852,,,,2484971,3,496421,3,190874,7,131399,3,174147,4,562475,200712,143544,218219,91819,1,13417,78402,383,3481,74538,102119,2,23367,5,18338,5029,346147,5,4975,3938,2844,5206,5576,35590,16309,5768,32533,10304,223105
0100000US,,United States,,327910,Abrasive product manufacturing,,2008,13715,1,683452,222240,2,77772,23224,27409,93836,9325,19229,324115,1408041,1,1133080,164626,23175,35254,1,733643,51906,1,,,4484101,1,4223032,98854,261068,236500,,,3094020,1,538754,1,200280,1,151723,2,186752,1,499261,175882,169051,154327,150262,4,44055,106207,777,9250,96180,105112,1,26055,2,20539,5516,387050,5,12198,4933,3107,4093,6192,23087,19913,8258,42883,12561,249824
0100000US,,United States,,32799,All other nonmetallic mineral product manufacturing,,2009,53603,2,2346024,634409,2,247337,30421,42830,313821,39286,78079,1537665,5707695,1,4473249,292454,148333,413307,1,5649257,380353,2,,,13620295,1,13089026,736694,531269,,,,7844167,2,1600371,2,699857,1,155848,4,744666,3,1748556,771335,157802,819418,456817,4,79407,377410,25323,14664,337424,576815,1,182195,4,122913,59281,1462458,3,54594,7785,3746,11489,27180,178148,95117,35326,60774,90391,897907
0100000US,,United States,,32799,All other nonmetallic mineral product manufacturing,,2008,63046,1,2764379,743026,1,251260,69552,48147,374068,46367,98312,1842250,6530755,1,5014573,350641,188827,558998,2,6541900,417715,1,,,15825482,1,15194546,648710,630936,,,,9316846,2,1802394,6,789814,2,128809,24,883771,10,1667611,771585,173651,722375,616155,6,83453,532702,33300,15220,484182,568818,1,180898,3,116129,64769,1635725,3,68221,8727,3355,10081,24388,176210,110064,43854,61230,89308,1040287
0100000US,,United States,,327991,Cut stone and stone product manufacturing,,2009,22707,3,854608,190207,4,66857,6203,9753,107395,16384,31680,544239,1020780,3,859631,41332,67913,20526,8,423928,31379,3,,,2887221,3,,14004,,,,,1841815,3,417983,2,149936,3,54758,9,213289,4,474288,163956,54687,255644,71398,8,4818,66580,8766,4907,52907,107867,5,63216,6,53494,9722,346766,5,5392,2249,756,2488,12133,31334,11267,22199,25554,22646,210746
0100000US,,United States,,327991,Cut stone and stone product manufacturing,,2008,29381,2,1088148,254327,4,81343,25257,9199,138529,21710,44014,734085,1409032,2,1170868,77546,102059,22597,9,552607,35963,4,,,3810356,2,3652819,5527,157537,,,,2386697,2,452883,4,143243,9,55639,4,254001,6,461961,162548,64354,235059,133466,6,18697,114770,12745,8726,93298,117696,4,75497,5,57624,17873,431617,7,15791,3684,1304,2541,10699,35318,13760,27526,27436,27208,266349
0100000US,,United States,,327992,Ground or treated mineral and earth manufacturing,,2009,6268,1,311507,92147,2,37554,4823,6916,42854,4421,9217,202290,1289980,4,1000549,23521,32226,132384,1,1403396,101301,7,,,3053071,2,,565991,,,,,1791052,3,488053,4,177539,2,62038,1,248477,8,486494,165426,60559,260508,140757,11,12905,127853,3289,2906,121657,123186,3,29664,3,16399,13265,375473,4,11392,2215,1246,2301,3748,64905,17397,1153,12106,22828,236183
0100000US,,United States,,327992,Ground or treated mineral and earth manufacturing,,2008,6743,4,371320,106400,3,35453,8493,6736,55717,4653,10091,232694,1319448,2,943187,,,177263,2,1503240,107165,2,,,3144561,4,2998264,,146298,,,,1852480,8,584391,17,209630,5,32421,96,342340,26,426010,155562,64794,205654,206825,16,31481,175343,6274,1565,167505,95959,6,27178,11,16876,10302,357416,11,12698,2059,609,2067,3162,54912,10578,924,9352,17522,243530
0100000US,,United States,,327993,Mineral wool manufacturing,,2009,15933,3,785746,255752,3,110507,14434,17838,112972,12610,25243,564734,2060363,2,1531370,107567,18134,194858,1,3299753,208435,1,,,4668901,2,4527480,105243,141420,,,,2556233,2,425903,2,232438,2,12446,12,181019,4,471759,279579,18614,173566,174184,5,51136,123048,714,4455,117880,255841,2,42826,12,32256,10570,466177,8,28591,2566,1455,5062,5955,45286,57339,1911,11240,29076,277696
0100000US,,United States,,327993,Mineral wool manufacturing,,2008,17171,1,868579,267185,1,97370,26066,24895,118854,13684,31093,630486,2286569,3,1669929,,,277361,3,3846138,227934,2,,,5512125,1,5382201,71355,129924,128371,,,3203603,1,456909,2,277117,3,18571,2,161221,1,489200,291586,29635,167979,163843,3,18666,145177,3485,3225,138467,258993,1,37945,2,25796,12149,515553,2,26608,2341,1179,3920,4067,46808,67172,1998,13596,28650,319214
0100000US,,United States,,327999,All other miscellaneous nonmetallic mineral product manufacturing,,2009,8695,2,394164,96302,4,32419,4960,8322,50601,5871,11940,226401,1336572,3,1081699,120034,30060,65540,3,522180,39238,2,,,3011102,4,2855187,51456,155915,,,,1655067,5,268431,2,139944,3,26607,4,101880,2,316015,162374,23941,129700,70477,5,10548,59929,12554,2396,44980,89921,2,46489,6,20765,25724,274042,6,9218,756,289,1639,5344,36624,9114,10062,11874,15841,173281
0100000US,,United States,,327999,All other miscellaneous nonmetallic mineral product manufacturing,,2008,9751,2,436331,115114,2,37093,9736,7317,60968,6320,13114,244985,1515706,2,1230589,136759,19927,81777,1,639915,46653,1,,,3358440,1,3161263,,197177,,,,1874066,1,308211,1,159824,2,22178,4,126209,1,290440,161890,14868,113683,112021,6,14609,97412,10796,1705,84911,96170,3,40278,2,15832,24445,331140,4,13124,642,263,1553,6459,39172,18554,13406,10846,15928,211193
0100000US,,United States,,331,Primary metal manufacturing,,2009,354831,1,18204227,6542089,1,2961307,413920,428970,2737892,273910,538189,12443316,115973007,1,102700891,2140453,2385652,3725620,1,104031385,5020390,1,3797077,4139762,168297912,1,163756757,19061391,4541155,2248340,901738,1391077,48169964,1,25825728,1,7542793,2,7139494,1,11143440,1,34538507,9741072,9131701,15665733,7643462,1,1155430,6488033,47808,127654,6312571,5851687,1,750431,2,320797,429634,13562993,1,471330,64747,148774,111118,107353,2261761,621116,54212,706974,601690,8413918
