GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,335,"Electrical equipment, appliance, and component manufacturing",2014,331315,0.3,18809768,0.3,5524637,0.3,2436961,0.4,300917,1.1,595877,0.8,2190883,0.5,220768,0.4,450617,0.5,9753386,0.5,65446543,0.3,59048265,0.3,4455160,1.8,288305,0.6,828372,0.5,826442,3.1,10730132,0.5,D,D,D,D,126449870,0.3,118603144,0.3,3951007,0.0,7846726,1.7,6395075,1.6,548837,9.2,902814,8.8,61255543,0.4,15734364,0.4,5553595,0.7,3510456,0.7,6670313,0.7,16309668,0.4,5763047,0.6,3553220,0.7,6993400,0.6,2959546,1.3,505664,3.7,2453882,1.0,69273,6.8,114222,2.4,2270388,1.0,890506,1.2,703677,1.4,186829,1.1,9962420,1.0,985948,3.4,113899,2.1,109733,1.4,84628,2.6,147635,1.3,758935,1.2,187302,1.3,402544,1.1,847508,1.1,331862,1.4,5992424,1.2
0100000US,,United States,3351,Electric lighting equipment manufacturing,2014,39509,1.0,2080745,1.0,591954,1.0,252640,1.4,29539,3.6,53925,3.5,255850,1.1,25155,1.3,50376,1.3,953579,1.3,5507963,0.8,4622319,0.9,656984,5.4,26992,2.1,69185,2.2,132483,6.7,847003,2.0,1038,7.8,D,D,12200542,0.9,11175030,0.9,169520,0.0,1025512,4.9,976061,5.1,D,D,D,D,6777153,1.2,1680780,1.0,516936,3.9,222156,4.2,941688,1.5,1832206,1.1,585933,2.5,237734,1.7,1008539,1.5,226490,2.0,29709,2.2,196781,2.1,5911,10.6,19896,6.1,170974,1.8,168981,5.2,143629,6.1,25351,5.2,1630123,3.3,88230,6.2,13825,4.7,10977,8.8,8926,6.8,18734,4.1,52982,2.7,32869,4.8,78754,3.2,115890,3.1,40377,9.7,1168559,3.8
0100000US,,United States,33511,Electric lamp bulb and part manufacturing,2014,4623,2.6,294662,1.8,95998,1.3,38083,3.5,12909,0.0,12301,5.2,32706,1.1,3468,2.4,6759,2.6,180439,1.7,760599,1.6,574029,2.8,145201,1.7,9715,0.5,17057,1.6,14598,24.8,257167,1.0,D,D,D,D,1557287,0.7,1390484,1.0,D,D,166803,1.8,D,D,D,D,D,D,814330,2.0,205722,1.0,65267,2.3,47791,1.2,92665,2.7,238804,2.0,67452,4.2,63247,2.0,108104,3.6,53402,2.3,1066,1.9,52336,2.3,0,X,487(s),68.0(s),51849,1.7,10352,4.0,7602,4.5,2750,2.7,192549,8.6,9234,11.9,384,14.6,210,15.8,452(s),44.4(s),1163,17.5,6350,4.2,3462,4.4,1486,18.8,5553,18.7,1913,5.7,162343,8.3
0100000US,,United States,335110,Electric lamp bulb and part manufacturing,2014,4623,2.6,294662,1.8,95998,1.3,38083,3.5,12909,0.0,12301,5.2,32706,1.1,3468,2.4,6759,2.6,180439,1.7,760599,1.6,574029,2.8,145201,1.7,9715,0.5,17057,1.6,14598,24.8,257167,1.0,D,D,D,D,1557287,0.7,1390484,1.0,D,D,166803,1.8,D,D,D,D,D,D,814330,2.0,205722,1.0,65267,2.3,47791,1.2,92665,2.7,238804,2.0,67452,4.2,63247,2.0,108104,3.6,53402,2.3,1066,1.9,52336,2.3,0,X,487(s),68.0(s),51849,1.7,10352,4.0,7602,4.5,2750,2.7,192549,8.6,9234,11.9,384,14.6,210,15.8,452(s),44.4(s),1163,17.5,6350,4.2,3462,4.4,1486,18.8,5553,18.7,1913,5.7,162343,8.3
0100000US,,United States,33512,Lighting fixture manufacturing,2014,34885,1.1,1786084,1.1,495956,1.1,214558,1.5,16630,6.4,41625,4.3,223144,1.3,21687,1.5,43618,1.5,773140,1.6,4747364,0.9,4048290,0.9,511782,6.9,17277,3.3,52129,2.9,117885,6.9,589836,2.8,D,D,D,D,10643255,1.0,9784546,1.0,D,D,858709,5.9,D,D,D,D,29605,2.7,5962823,1.4,1475058,1.2,451669,4.4,174365,5.4,849023,1.6,1593402,1.2,518480,2.7,174486,2.1,900435,1.6,173088,2.5,28643,2.3,144445,2.8,5911,10.6,19409,6.0,119125,2.5,158628,5.6,136027,6.5,22601,5.8,1437574,3.6,78995,6.8,13441,4.9,10767,8.9,8475,6.7,17572,4.2,46632,3.0,29407,5.4,77268,3.3,110338,3.1,38464,10.1,1006216,4.2
0100000US,,United States,335121,Residential electric lighting fixture manufacturing,2014,6471,2.3,289014,2.3,82917,1.5,38044,1.4,2709,0.0,5470,8.2,36694,1.8,4289,2.9,8626,2.6,140188,2.3,791781,2.1,615860,1.8,139911,4.9,6789,2.1,10833,3.7,18387,10.1,129984,4.0,D,D,0,X,1778221,1.6,1503108,1.5,D,D,275112,3.4,269152,3.5,D,D,D,D,996378,1.5,286020,1.5,146072,1.6,9641,12.0,130307,2.4,299919,1.7,153767,0.8,11885,15.9,134268,2.8,24629,3.0,4613,9.7,20016,1.5,822,17.3,2960,0.2,16234,1.0,25884,3.2,22133,3.4,3751,3.6,246381,1.7,8380,2.3,2226,2.4,1934,2.2,1062,3.6,2329,3.2,6323,5.2,12246,2.6,9111,2.3,13372,2.8,5267(s),40.4(s),184132,1.1
0100000US,,United States,335122,"Commercial, industrial, and institutional electric lighting fixture manufacturing",2014,16717,1.5,878796,1.6,230777,1.9,102778,2.1,8888,11.9,17548,6.5,101563,2.3,10077,2.2,20452,2.3,367412,2.6,2145740,1.5,1905030,1.3,167345,20.3,5246,10.4,20798,5.0,47321,13.3,231531,2.5,339,23.9,D,D,5008023,1.9,4750202,1.9,D,D,257820,18.5,D,D,D,D,D,D,2895122,2.6,623783,2.3,148085,12.9,65158,14.0,410540,2.8,698341,2.5,182241,6.8,63841,4.0,452259,2.6,91223,2.7,14753,3.1,76469,2.9,2971,3.7,9739,5.3,63760,3.0,71781,1.9,61219,2.4,10562,12.4,651728,6.7,47337,11.1,6636,7.8,4925,19.1,5164,9.0,9997,6.0,24695,4.6,9058,16.6,19713,8.2,45448,6.1,16326,6.9,462429,7.7
0100000US,,United States,335129,Other lighting equipment manufacturing,2014,11697,2.1,618274,2.1,182263,1.6,73736,3.0,5033,1.7,18607,6.9,84886,1.6,7321,2.6,14540,2.6,265540,2.7,1809843,1.5,1527400,1.6,204526,3.9,5242,2.1,20498,5.1,52177,9.2,228321,6.3,0,X,0,X,3857012,1.3,3531235,1.3,D,D,325777,3.9,305074,4.1,D,D,D,D,2071324,1.5,565255,1.4,157512,3.3,99566,2.0,308177,2.3,595142,1.2,182473,3.9,98760,2.0,313909,2.4,57237,6.0,9277,1.5,47960,7.0,2118,28.2,6711,15.6,39131,5.8,60963,14.2,52674,16.4,8289,1.6,539465,5.1,23279,4.6,4580,8.7,3907,4.9,2249,14.6,5246,8.3,15614,4.7,8103,4.9,48445,4.0,51517,3.9,16871,18.2,359655,6.2
0100000US,,United States,3352,Household appliance manufacturing,2014,45923,0.0,2193088,0.0,822256,0.0,378839,0.0,51929,0.0,112445,0.0,279043,0.0,38993,0.0,78680,0.0,1629771,0.0,11064629,0.0,10187828,0.0,650252,0.0,28313,0.0,94274,0.0,103962,0.0,1345241,0.0,2856,0.0,D,D,20149435,0.0,19214584,0.0,230867,0.0,934851,0.0,899148,0.0,D,D,D,D,9073125,0.0,1973330,0.0,1245742,0.0,125120,0.0,602468,0.0,2023469,0.0,1208468,0.0,150713,0.0,664288,0.0,537996,0.0,27956,0.0,510040,0.0,1143,0.0,17360,0.0,491537,0.0,50455,0.0,28441,0.0,22014,0.0,900984,0.0,150766,0.0,7495,0.0,4040,0.0,5942,0.0,7793,0.0,90664,0.0,17950,0.0,56428,0.0,55588,0.0,25635,0.0,478683,0.0
0100000US,,United States,33521,Small electrical appliance manufacturing,2014,9500,0.0,431952,0.0,128118,0.0,63356,0.0,815,0.0,15280,0.0,48667,0.0,7171,0.0,14575,0.0,243170,0.0,1807330,0.0,1408318,0.0,344567,0.0,3233,0.0,15318,0.0,35894,0.0,249610,0.0,0,X,0,X,3546869,0.0,3031806,0.0,D,D,515063,0.0,512493,0.0,D,D,D,D,1765427,0.0,497136,0.0,262370,0.0,47077,0.0,187689,0.0,526699,0.0,285046,0.0,50289,0.0,191364,0.0,41654,0.0,3834,0.0,37820,0.0,909,0.0,9785,0.0,27126,0.0,13202,0.0,10011,0.0,3191,0.0,310118,0.0,23061,0.0,1744,0.0,1131,0.0,1583,0.0,2582,0.0,7512,0.0,2502,0.0,25939,0.0,19557,0.0,4801,0.0,219706,0.0
0100000US,,United States,335210,Small electrical appliance manufacturing,2014,9500,0.0,431952,0.0,128118,0.0,63356,0.0,815,0.0,15280,0.0,48667,0.0,7171,0.0,14575,0.0,243170,0.0,1807330,0.0,1408318,0.0,344567,0.0,3233,0.0,15318,0.0,35894,0.0,249610,0.0,0,X,0,X,3546869,0.0,3031806,0.0,D,D,515063,0.0,512493,0.0,D,D,D,D,1765427,0.0,497136,0.0,262370,0.0,47077,0.0,187689,0.0,526699,0.0,285046,0.0,50289,0.0,191364,0.0,41654,0.0,3834,0.0,37820,0.0,909,0.0,9785,0.0,27126,0.0,13202,0.0,10011,0.0,3191,0.0,310118,0.0,23061,0.0,1744,0.0,1131,0.0,1583,0.0,2582,0.0,7512,0.0,2502,0.0,25939,0.0,19557,0.0,4801,0.0,219706,0.0
0100000US,,United States,33522,Major appliance manufacturing,2014,36423,0.0,1761136,0.0,694138,0.0,315483,0.0,51114,0.0,97165,0.0,230376,0.0,31822,0.0,64105,0.0,1386601,0.0,9257299,0.0,8779510,0.0,305685,0.0,25080,0.0,78956,0.0,68068,0.0,1095631,0.0,2856,0.0,D,D,16602566,0.0,16182778,0.0,D,D,419788,0.0,386655,0.0,D,D,D,D,7307698,0.0,1476194,0.0,983372,0.0,78043,0.0,414779,0.0,1496770,0.0,923422,0.0,100424,0.0,472924,0.0,496342,0.0,24122,0.0,472220,0.0,234,0.0,7575,0.0,464411,0.0,37253,0.0,18430,0.0,18823,0.0,590866,0.0,127705,0.0,5751,0.0,2909,0.0,4359,0.0,5211,0.0,83152,0.0,15448,0.0,30489,0.0,36031,0.0,20834,0.0,258977,0.0
0100000US,,United States,335221,Household cooking appliance manufacturing,2014,11946,0.0,499159,0.0,159331,0.0,72473,0.0,D,D,D,D,66647,0.0,10546,0.0,20049,0.0,384264,0.0,2618690,0.0,2366662,0.0,220601,0.0,9080,0.0,D,D,D,D,D,D,D,D,0,X,4652009,0.0,4379347,0.0,D,D,272662,0.0,267681,0.0,0,X,4981,0.0,2065439,0.0,585961,0.0,D,D,D,D,145002,0.0,632479,0.0,D,D,D,D,159400,0.0,D,D,D,D,D,D,D,D,D,D,D,D,15845,0.0,9846,0.0,5999,0.0,170835,0.0,50234,0.0,D,D,D,D,2107,0.0,D,D,24212,0.0,4843,0.0,13273,0.0,17946,0.0,7308,0.0,D,D
0100000US,,United States,335222,Household refrigerator and home freezer manufacturing,2014,i,D,D,D,D,D,D,D,D,D,25948,0.0,D,D,D,D,D,D,D,D,D,D,D,D,27594,0.0,D,D,D,D,D,D,335066,0.0,0,X,0,X,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,75499,0.0,D,D,D,D,D,D,121276,0.0,267959,0.0,6915,0.0,261044,0.0,164,0.0,1529,0.0,259351,0.0,D,D,D,D,D,D,184900,0.0,40123,0.0,100,0.0,D,D,D,D,654,0.0,14831,0.0,D,D,3448,0.0,D,D,D,D,112503,0.0
0100000US,,United States,335224,Household laundry equipment manufacturing,2014,i,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0,X,D,D,D,D,D,D,D,D,0,X,0,X,D,D,D,D,0,X,D,D,0,X,0,X,D,D,D,D,D,D,D,D,D,D,45574,0.0,D,D,D,D,D,D,23674,0.0,D,D,D,D,D,D,0,X,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,15378,0.0,D,D,0,X,D,D,D,D,D,D
0100000US,,United States,335228,Other major household appliance manufacturing,2014,9868,0.0,500938,0.0,240277,0.0,100826,0.0,39854,0.0,34652,0.0,64945,0.0,8006,0.0,17416,0.0,360844,0.0,2337436,0.0,2232156,0.0,57490,0.0,10759,0.0,23739,0.0,13292,0.0,299976,0.0,D,D,D,D,4798578,0.0,4731852,0.0,D,D,66726,0.0,D,D,0,X,D,D,2466067,0.0,367299,0.0,190907,0.0,27688,0.0,148704,0.0,392094,0.0,194906,0.0,28614,0.0,168574,0.0,81889,0.0,8435,0.0,73454,0.0,D,D,D,D,71522,0.0,8552,0.0,4603,0.0,3949,0.0,D,D,D,D,4476,0.0,1915,0.0,2015,0.0,D,D,28731,0.0,3838,0.0,13768,0.0,11907,0.0,7389,0.0,68561,0.0
0100000US,,United States,3353,Electrical equipment manufacturing,2014,113517,0.7,6654545,0.7,1894353,0.8,826340,0.9,122111,2.5,191395,2.1,754507,1.2,71631,0.9,146375,1.0,3206166,1.1,20200174,0.8,18166116,0.8,1578473,4.5,62051,1.6,179067,1.6,214466,2.9,2217920,1.8,D,D,0,X,40101854,0.6,36775385,0.7,1404601,0.0,3326469,3.8,2414275,3.6,307514,16.4,604680,13.2,19909647,1.0,5020047,1.0,1352127,1.9,1310340,1.6,2357580,1.7,5028414,0.8,1348596,1.9,1321837,1.7,2357981,1.6,812779,1.8,179266,1.1,633513,2.1,41838,11.1,35733,6.3,555942,1.8,308820,1.3,246709,1.4,62111,2.2,3047005,1.9,352064,7.2,33519,2.9,32162,3.0,41836,4.6,48142,2.5,210906,1.2,32170,1.9,95853,2.8,296881,1.4,78565,1.7,1824908,2.2
0100000US,,United States,33531,Electrical equipment manufacturing,2014,113517,0.7,6654545,0.7,1894353,0.8,826340,0.9,122111,2.5,191395,2.1,754507,1.2,71631,0.9,146375,1.0,3206166,1.1,20200174,0.8,18166116,0.8,1578473,4.5,62051,1.6,179067,1.6,214466,2.9,2217920,1.8,D,D,0,X,40101854,0.6,36775385,0.7,1404601,0.0,3326469,3.8,2414275,3.6,307514,16.4,604680,13.2,19909647,1.0,5020047,1.0,1352127,1.9,1310340,1.6,2357580,1.7,5028414,0.8,1348596,1.9,1321837,1.7,2357981,1.6,812779,1.8,179266,1.1,633513,2.1,41838,11.1,35733,6.3,555942,1.8,308820,1.3,246709,1.4,62111,2.2,3047005,1.9,352064,7.2,33519,2.9,32162,3.0,41836,4.6,48142,2.5,210906,1.2,32170,1.9,95853,2.8,296881,1.4,78565,1.7,1824908,2.2
0100000US,,United States,335311,"Power, distribution, and specialty transformer manufacturing",2014,17882,0.4,921556,0.5,273507,0.4,122494,0.7,13920,3.9,22148,5.9,114945,1.3,12952,0.7,27629,0.9,565814,1.3,3061687,0.9,2858774,0.9,136973,2.4,19851,2.1,41875,0.8,4214,20.0,547669,0.6,0,X,0,X,5788874,0.4,5436569,0.7,118053,0.0,352305,2.9,167954,0.5,128893,11.5,55459(s),44.8(s),2750114,0.8,689370,3.1,189303,9.6,198416,2.3,301651,0.9,729124,2.4,200473,5.3,210174,6.7,318477,1.2,103796,1.0,24803,0.7,78993,1.2,25883,1.6,5282,1.7,47827,1.2,50600,0.6,39821,0.4,10779,2.0,484611,3.8,56940,22.2,4139,10.0,2253,3.8,8339,3.9,6874,6.9,45146,1.8,5584,4.4,13622,11.9,66358,1.1,13855,4.8,261501,2.9
0100000US,,United States,335312,Motor and generator manufacturing,2014,28885,1.2,1614301,1.0,475695,0.9,224096,1.3,20097,3.9,43679,1.7,187822,1.0,18598,1.3,38598,1.2,872209,0.9,5847454,0.5,5431141,0.6,286201,5.6,19507,1.7,50531,2.7,60074,2.3,655812,2.4,D,D,0,X,11124613,0.4,10369842,0.5,405878,0.0,754771,2.6,378387,5.5,61249(s),71.7(s),315135,13.6,5304538,0.6,1663129,1.0,586848,0.9,357599,2.1,718682,1.7,1707784,1.0,593320,0.9,378507,2.0,735957,1.7,295018,1.5,60099,0.8,234919,1.7,2046(s),47.5(s),3923,9.5,228950,1.6,65220,2.0,50321,2.2,14900,1.8,613164,3.9,62222,7.6,5854,3.6,8059,3.7,5261,11.8,12812,5.7,43740,3.2,10280,2.0,24275,1.0,69054,2.4,27048,1.6,344559,5.6
0100000US,,United States,335313,Switchgear and switchboard apparatus manufacturing,2014,33665,1.3,2024742,1.3,541984,1.5,228401,2.1,38455,6.5,60371,2.1,214758,1.2,21951,1.4,43981,1.6,990659,1.7,5980275,2.2,5449511,1.9,399084,13.3,15249,3.1,48039,4.0,68391,6.0,588509,5.2,D,D,0,X,12274960,1.6,11382324,1.6,532390,0.0,892636,7.6,729199,8.9,77331,13.9,86106,7.4,6293381,2.9,1260533,3.2,249703,2.4,391189,4.5,619641,5.0,1219976,2.2,247351,2.5,392237,3.3,580389,4.1,226175,3.7,49729,1.9,176446,4.4,3130,9.0,11593,10.6,161723,3.9,88964,2.6,69240,3.1,19724,1.9,1016025,2.6,88851,2.3,9536,3.0,13140,5.3,10561,7.1,11077,5.2,70504,1.6,8673,4.5,27658,3.0,81445,3.0,19151,2.0,675429,3.0
0100000US,,United States,335314,Relay and industrial control manufacturing,2014,33086,1.7,2093946,1.6,603166,1.9,251349,1.9,49639,3.1,65196,5.4,236982,3.5,18129,2.9,36167,3.3,777484,3.8,5310757,1.6,4426690,2.2,756214,5.9,7445,9.8,38622,4.2,81787,5.5,425930,4.6,D,D,0,X,10913407,1.3,9586651,1.8,348280,0.0,1326757,7.8,1138735,4.7,40041(s),40.6(s),147980(s),41.9(s),5561613,1.6,1407014,1.2,326273,5.3,363136,2.1,717605,3.0,1371530,1.3,307453,6.9,340919,2.3,723158,3.4,187791,5.7,44635,3.5,143156,7.1,10779(s),41.8(s),14935,12.4,117442,6.0,104035,2.9,87327,2.9,16709,7.5,933204,4.5,144052,14.9,13990,5.8,8711,6.5,17675,9.2,17378,3.2,51516,3.1,7632,4.6,30297,6.3,80023,3.5,18511,5.5,543419,5.2
0100000US,,United States,3359,Other electrical equipment and component manufacturing,2014,132366,0.5,7881389,0.5,2216074,0.5,979142,0.6,97338,1.1,238111,0.8,901483,0.6,84988,0.6,175185,0.7,3963870,1.0,28673778,0.3,26072001,0.3,1569452,1.1,170948,0.8,485846,0.6,375531,6.2,6319968,0.5,2476,5.6,1019,0.8,53998039,0.3,51438145,0.3,2146019,0.0,2559893,0.8,2105591,1.0,214854,0.3,239448,2.0,25495618,0.4,7060207,0.5,2438789,0.8,1852841,0.6,2768577,0.5,7425579,0.5,2620051,0.7,1842937,0.5,2962592,0.6,1382280,2.7,268733,6.9,1113548,1.8,20380,1.8,41232,2.3,1051936,1.8,362251,1.1,284898,1.2,77352,1.2,4384307,1.5,394888,5.2,59061,3.5,62553,1.3,27924,3.1,72966,1.6,404383,2.1,104313,1.7,171509,1.3,379149,2.1,187286,1.2,2520275,1.8
0100000US,,United States,33591,Battery manufacturing,2014,30621,1.2,1671389,2.0,505226,1.6,254177,2.0,31586,2.3,35356,1.3,184106,2.0,21228,1.7,44677,2.1,1065421,3.3,6160882,1.0,5767055,0.8,139401,10.1,73162,1.5,132957,1.8,48307(s),44.4(s),1674965,1.4,D,D,0,X,11590813,0.9,11241200,0.9,947500,0.0,349613,4.7,192113,8.5,125213,0.5,32287,1.3,5569227,1.2,1340275,2.1,337834,5.2,579771,1.1,422670,1.4,1552777,1.9,488032,3.2,568868,1.0,495877,2.4,291272,12.3,42935(s),42.4(s),248337,7.5,4901,2.4,9380,6.2,234056,7.7,68998,5.3,48730,6.5,20268,3.9,713907,7.5,58778,3.9,8569,19.7,6452,8.0,4131,1.7,10745,9.8,125893,5.7,23951,4.1,19860,6.2,53574,10.0,60397,3.2,341558,11.0
0100000US,,United States,335911,Storage battery manufacturing,2014,22867,1.2,1192788,1.5,359128,1.5,190850,2.0,15526,4.2,23763,1.2,128988,1.8,16030,1.6,33609,2.1,794739,1.9,4350107,1.1,4046613,1.2,130270,3.2,69395,1.6,92020,1.9,11810,13.4,1208232,1.8,D,D,0,X,7956755,0.9,7737647,0.9,D,D,219108,2.9,181943,3.5,5331,12.0,31834,1.2,3774767,1.1,975333,2.8,297904,5.8,416252,1.6,261177,2.1,1207382,2.3,452811,3.4,429464,1.3,325106,2.2,157759,3.5,13740,2.0,144019,3.7,4810,2.4,2447,19.8,136762,3.6,49539,7.4,32066,9.8,17473,4.5,516415,2.8,22178,4.1,5514,2.5,D,D,D,D,7327,3.3,92779,5.0,19040,3.5,17236,1.6,22221,2.6,52427,1.2,274031,3.0
0100000US,,United States,335912,Primary battery manufacturing,2014,7754,2.7,478600,5.9,146098,4.3,63327,5.4,16060,1.8,11593,3.0,55119,5.4,5198,4.6,11068,5.5,270681,11.6,1810775,1.8,1720443,0.4,S,A,3768,1.0,40937,3.9,36496(s),58.7(s),466733,2.4,0,X,0,X,3634058,2.2,3503553,2.2,D,D,130505,11.5,S,A,119882,0.0,453,38.2,1794459,2.8,364942,1.2,39930,6.5,163519,0.4,161493,1.1,345395,3.1,35221,6.1,139404,0.8,170770,5.4,133513,26.6,29195(s),62.4(s),104318,17.0,91,10.7,6933,4.6,97294,17.9,19459,2.1,16664,2.3,2795,1.4,197493,26.2,36600,5.7,3055(s),55.0(s),D,D,D,D,3418,29.9,33114,16.7,4911,14.9,2624(s),45.6(s),31353,16.9,7969,22.8,67527(s),54.3(s)
0100000US,,United States,33592,Communication and energy wire and cable manufacturing,2014,26223,0.5,1457768,0.7,427342,0.5,180792,0.9,16586,2.8,47602,1.3,182362,1.0,17656,0.6,37936,0.7,804203,0.8,9275434,0.3,8619318,0.3,476483,0.7,16533,1.3,96939,1.1,66161,3.5,1191139,0.8,D,D,0,X,14625848,0.4,13964392,0.4,485209,0.0,661456,0.6,565036,0.9,D,D,D,D,5383942,0.7,1495508,0.7,560378,0.7,356594,1.7,578536,0.8,1523567,1.0,559626,0.6,390874,1.4,573067,1.5,347376,1.2,97675,1.5,249701,1.3,3372,2.5,5962,0.7,240366,1.4,68809,1.7,55593,1.9,13215,1.0,875153,2.5,79652,21.6,10695,7.5,8188,6.1,6687,2.2,15788,2.0,77357,1.6,14271,9.2,20193,2.9,43622,2.6,32611,1.2,566089,1.2
0100000US,,United States,335921,Fiber optic cable manufacturing,2014,4922,0.7,273540,1.7,83674,0.8,36260,2.8,4783,7.9,7450,6.6,35181,3.5,3051,1.1,6029,1.2,140366,1.8,1082672,1.6,980749,1.7,71639,0.1,2189,9.6,16043,6.1,12053,11.1,196995,3.7,D,D,0,X,2075340,0.5,1973915,0.5,68106,0.0,101425,0.1,D,D,D,D,D,D,1029167,1.0,205886,1.7,81778,1.4,25347,21.6,98761,2.0,252496,4.8,92816,1.6,50808,9.6,108872,6.0,50734,3.3,4786,2.7,45948,3.4,973,4.4,1487,2.6,43487,3.4,13870,2.7,11439,2.8,2431,2.5,209550,1.9,24546,1.9,5536,13.9,1312,1.6,112,0.0,4560,3.7,15630,7.0,3641,35.3,7013,1.2,18479,4.6,4529,4.9,124192,0.2
0100000US,,United States,335929,Other communication and energy wire manufacturing,2014,21300,0.6,1184228,0.7,343668,0.6,144533,0.9,11803,2.4,40151,0.9,147181,0.9,14604,0.7,31907,0.8,663837,0.9,8192762,0.3,7638570,0.3,404845,0.8,14344,0.4,80896,0.4,54108,3.6,994143,0.6,0,X,0,X,12550509,0.4,11990477,0.4,417103,0.0,560031,0.7,D,D,D,D,D,D,4354775,0.8,1289623,0.7,478601,0.8,331247,0.8,479775,0.9,1271071,0.8,466810,0.6,340065,0.8,464195,1.2,296642,1.2,92889,1.5,203753,1.4,2399,3.1,4474,0.3,196879,1.5,54939,2.0,44155,2.3,10784,1.1,665603,3.2,55106,31.2,5159,4.0,6876,7.2,6575,2.2,11227,2.3,61727,1.0,10630,2.5,13180,4.4,25143,3.0,28083,1.1,441897,1.6
0100000US,,United States,33593,Wiring device manufacturing,2014,39267,1.0,2194827,0.7,628687,0.7,277995,0.8,23873,1.8,73871,1.7,252949,1.0,26604,1.2,53529,1.2,1133674,1.0,5964913,0.7,5315382,0.8,410552,0.9,19408,2.9,93443,1.0,126127,6.2,1129055,0.9,234,3.6,1019,0.8,14104709,0.6,13391537,0.6,233976,0.0,713171,1.3,654352,1.4,D,D,D,D,8157647,0.7,1449401,0.8,594871,1.1,239295,0.6,615235,1.0,1472736,0.7,608005,1.2,244012,1.1,620718,1.0,377752,1.6,44368,5.5,333384,1.5,4610,5.7,12349,4.4,316424,1.4,78540,1.4,62300,1.6,16240,1.7,1286323,1.7,131263,7.3,20003,2.0,7205,1.8,8123,6.6,15518,1.6,103151,1.7,16131,3.9,55379,1.3,94803,5.2,23934,2.0,810813,1.9
0100000US,,United States,335931,Current-carrying wiring device manufacturing,2014,26045,1.5,1436223,1.1,400465,1.0,179877,1.2,9669,3.1,49809,2.4,161110,1.2,16878,1.9,34058,1.7,704828,1.6,3862662,0.9,3457701,1.0,261721,1.4,6959,7.9,46962,1.7,89319,8.8,528425,1.6,234,3.6,1019,0.8,8305960,0.9,7869445,0.9,192062,0.0,436515,1.3,393752,1.1,D,D,D,D,4474248,1.0,801084,1.1,292463,1.5,136253,0.9,372368,1.3,828402,1.0,312348,1.3,147318,1.8,368736,1.5,246206,2.0,24248,10.0,221958,1.8,2974,8.8,8649,5.6,210335,1.6,59195,1.8,52292,1.7,6903,3.8,867415,2.3,104712,9.2,17460,2.2,4153,2.5,4366,9.5,10083,2.3,43600,2.2,8091,7.4,36940,1.9,62758,3.1,15549,2.6,559704,2.5
